message,hate_speech,chess
rt @theorangecone: that rocket blowing up reminds me of that time in college when i blew a tranny. but in my defense i was drunk. both tim&#8230,0,0
big moe rn like a hoe haha yuhhhh,0,0
thanks for the encouragement !,0,0
if luke hemmings really thinks they're trash i must be fucking dirt bc you boys are beautiful dammit,0,0
painting bitches on rooftops b c bitches love rooftops,0,0
i can be a bitch and i'm fine with that&#128524,0,0
rt @roach_nigga: yall niggas think i just hang around your crib doing nothing bitch i be getting bread too http: t.co 6jo2sayr96,1,0
i swear i worry about me and nothing's but me. i keep no other bitch on my radar.... i'm not gay.... &#127383,1,0
yes this book is trash i was made to read it four times in public school while i was growing up .,0,0
"rt @butter_obama: i love when @nickiminaj say ""bitch i'm me"" &#128588",0,0
&#8220 @retrospidey: your opinion is irrelevant because you&#8217 re a cunt.&#8221 @sumorerun,0,0
jesus would be very disappointed in all the so called christians who are so supportive of jews .,0,0
@jordan536633 @heydenbunsyolo @bird_lovin bitch what huh nigga am not gonna do damn thing sir this my page oh what u forgot,0,0
yeah london has gone to hell when all the remaining whites are gone it will become a zombie town of crumbling buildings dealers and junkies .,1,0
rt @manijeetwa_: jackie weird .. like bitch hang with ppl ya age&#128514,0,0
i 've seen shots with a .45 where people walked around angry .,0,0
though i might go to trade school to learn some basic carpentry skills .,0,0
i wonder what is under the gobi ?,0,0
my nig kkeldalegend took me out for some more of that good old new orleans soul food! http: t.co vcbkacqbhv,0,0
@_renaissancejay get the loredo steak. out dat bitch if u ballin,0,0
it 's not a good video .,0,0
it's october babe you don't have to be a hoe anymore.,0,0
@ms_marrie i'm so tipsy... i just tried to relate hoes to mild sauce and make it relevant lol,0,0
khloee's new backpack that we colored last night! &#127912 http: t.co tyndjcsq,0,0
@kevkid79 quit ya hating you oyster lookin ass bitch.,0,0
red meat trash,0,0
i then checked miss portugal .,0,0
@j_kwest when a bitch look his way http: t.co vkdkoeklxz,0,0
ask a bitch in 2014 if she would rather have jesus than silver &amp gold i bet u she tell a lie.,0,0
gyspsies !,0,0
rt @ryancommakerry: i think it's time to bring out the drunken monkey,0,0
dogs and coyotes are two different species that can breed and produce fertile offspring .,0,0
benzino is a bitch point blank period,1,0
come out her pussy and go in her ass come out her ass and go in her mouth,0,0
@rob_san9993 ha lol like at selenas horny bitch lol,0,0
rt @blackrichyrich: every nigga new hoe is da next niggas old hoe,1,0
bitch betta get it right...shout out....ddaaawwgggffaaaccee cccaalldddeerooonn......dese hoes be aktin... http: t.co felt4dnd,0,0
they have been heavily attacked lately .,0,0
real talk i really ain't fully trusted a bitch since instagram and twitter became popular,0,0
she thru me dat pussy but i never caught it... u asking me why yo.. it got to much mileage,0,0
@landonvanbus charlie day?,0,0
i find this particularly revolting ...... my late father owned a retail hardware store for awhile .... i was mixing paint at age six ..... and our town clientele etc. was white ...,0,0
"""@hudgens_11: lets get drunk get blowed spit shit spark blunts &amp fuck hoes!"" bro white dudes have no chill.",0,0
the baby was waving its arms and legs !!,0,0
@huntsthewind i wonder if i have my very own nsa spook following me by now?,0,0
switcheroo on yo main bitch me and my nigga hell naw we don't date hoes,0,0
there you go its okay now sshh .,0,0
video: black pack attack http: www.worldstarhiphop.com video ... ti6vq3r26uyif8 pack of blacks attack teen white girl in restaurant drag her by her hair into the parking lot beat her refuse to allow her back into the restaurant continue to beat her while black onlookers laugh at her humiliation pain and suffering .,0,0
lowkey got a fan of my hoop skills at lbcc aha he my niggah now lol,0,0
niggas retarded lol,1,0
i'm bout to get this bitch a cell mate,0,0
very few parents are sending their children out in the dark even in our all-white community .,0,0
my pits be stankin from doin dem flows. is hard on a ol colored body in da heat. dem white women be pushy when day want dare flows fixed,0,0
rt @alissaonelove: a nigga will talk down on a female with the same mouth he ate her pussy with..,1,0
israeli embassy in ireland had to take note of the graffiti giving their jewish supremacists worldwide and in ireland being given notice. scroll down to their 6 6 13 entry on their israel in ireland fb page https : www.facebook.com israelinireland,0,0
its a huge country with each tribe and religion having their own province .,0,0
fat dykes make me want to vomit,1,0
rt @sophiefairman1: trust no man fear no bitch. #wisewords,0,0
done with all the riff raff bitchin with your bitch assss,1,0
"""@newsomejade: i ain't never seen a bitch so obsessed with they nigga&#128514 "" i'm obsessed with mine &#128529",1,0
"""@arizonasfinest6: why the eggplant emoji doe?""y he say she looked like scream lmao",0,0
rt @ih8tvvitterhoes: this was the most racist bitch in the world.. http: t.co 4l0mrpditf,0,0
james is the biggest bitch in basketball i swear.. fuckin cramps seriously,0,0
rt @jballinbutts420: @jamie_caudillo you're retarded enough to be both. but atleast i have a date to bring you on for your birthday&#10084 &#65039 &#128535,0,0
they 've achieved a whole lot more than greeks ever have and ever will .,0,0
http: www.netsonic.fi ~jade6 empiric immigrants.html,0,0
then there's this stupid bitch in my class that literally has to ask a question every time the professor says something.,1,0
ka-boooom !!!,0,0
&#8220 @concretesledge_: gwyneth paltrow you ugly ass big bird looking bitch shut the fuck up.&#8221 &lt &lt that's pretty much in your face! bravo!,1,0
@eatmytattoos that was real nicca shit tho lol,0,0
rt @broganwebber: wiz is garbage to be put in the trash can known as beyonc&#233 to be put in a dumpster known as the vmas.,0,0
put the weights back on the rack bitch!! smdh lol dick chaney's! http: t.co pthwskjhdy,0,0
cut up porkchop canned pinto beans a small can of carrots can of corn celery a potato. cayenne powder + crushed red pepper,0,0
&#8220 @uccrushes: trenton gossman is the sexiest hillbilly i have ever seen&#8221 &#128129 &#128514 &#128514 &#128514,0,0
she's a dumb bitch. should've just said no. extra shit unnecessary &#8220 @_jazzybo: lol relationship goals http: t.co z6hq1kq6ib&#8221,0,0
"rt @bloggerboxing: ""no matter where you go there's always an asshole wearing a yankees cap."" -@sounds_good_bro http: t.co tbgyikpv1e",0,0
piece of * * * * deserves to be shot .,1,0
smurf a real cat bitch,0,0
@onedirectum fugly white bitch,1,0
rt @dinherfriends: kanye turned a hoe into a housewife and niggas said rip good girls forever.,0,0
draymond green a bitch ass nigga bruh,1,0
i'm back bitches 3d back in effect it's on tonite http: t.co dpylqzg1,0,0
@seanrosssapp don't think anyone is mocking the man. i've seen people mock the bespectacle of social media mourning. cultural zeitgeist of,0,0
guess who just got an apartment in downtown columbus? that's right bitch you guessed it this guy.,0,0
i pull up in a gimme yo bitch,1,0
the link in my sig lne `` christian identity and identifying the jew '' explains this,1,0
i know righttt rt @dta_87: i hate fat loud bitches,1,0
rt @obamastrawman: joan rivers said i was gay and michelle was a tranny. perhaps her death was no accident. see clinton's and ron brown vin&#8230,0,0
been hooping all day tired than bitch,0,0
@eddie_sativa87 pussy.,0,0
by looking at the toy show tonight you 'd swear the irish were the minority in ireland .,0,0
ever notice the way the mechanisations of the state always side with their anti-fascist nwo goffers ?,0,0
woman busting her ass to please you and you treat her like shit cuz you a immature ass lil boy. yeah fuck all you hoe ass niggas.,0,0
haha bitch ass gucci,0,0
i do wish you luck in your repatriation to botswana though .,0,0
ha ha .. so true .,0,0
i do n't encourage race mixing by the way .,0,0
egg nog taste like what bird doodoo look like,0,0
yea i 'm not sure it 's authenithic .,0,0
rt @donaldblack1995: &#8220 @voiceofdstreetz: this nigga jerry room smell like bad pussy!&#128530 &#8221 &#128514 &#128514 &#128514,1,0
this is got to be one of the few places in the world where you can drive 4-5 hours and go from rain forests to desert .,0,0
yup africans breeding like cockroaches aids is not killing them off fast enough to stop their growth !,1,0
sveiks !,0,0
&#8220 @neebaddazz: why amanda bitch ass eva cheat on fizz fine ass? ion geddit&#128564 &#8221 theres more to a nigga than his looks.. thought yall knew dat?&#128564,0,0
&#8220 @abstractlife: @nigel so you still rather have trash ass geno smith than alex?!? you sick man&#8221 u still cant tell alex sucks? you blind man,1,0
half white is still superior because how come every person i know who is half white is good at everything no matter about what other race is in um ..,0,0
"""@morgandaylee: i'm feeling pretty fuckin ghetto"" smh",1,0
@daveswerve lmaoooo middle school knocking down all the pussy with the earrings on my shirt and no french toast,0,0
"rt @anarchistrev: i am no longer willing to claim ""i'm just like you just queer"" as my rallying cry.",0,0
me loving a hoe is ah no no,0,0
most of time i be thinking bitch when u gonna give me that pussy,0,0
then you are a traitor .,0,0
"yes lawd &#171 @jusdahl god took extra time on you... &#8220 @jaleesaraex: ""you have lips like kylie jenner"" ...bitch i'm black http: t.co zj2guu0pcm",0,0
your dealer is messing with you .,0,0
a few years back my son had a english teacher that was from south america that couldnt hardly speak english yet she was teaching it,0,0
niggas who stand in line for jays mad at me now. ehh fuck you. i pull hoes nd stunt without em on,0,0
what do they do with them ?,0,0
rt @iaintgottarap: ead rt @fat_rell: especially after rita died.. rt @kayla_applebum: dexter was just as trash as breaking bad.,0,0
hanging with my bitches i couldn't be more happy #thegoodlife,0,0
smells meaty up in dis bitch,1,0
@morgansmith_20 @clint_dempsey @traeabn bitch you said you don't even like trae fuckin poser!!,0,0
#porn #android #iphone #ipad #sex #xxx #fisting whipped cream fisting http: t.co b4jcmctewq,0,0
i was only 12 at the time it was scarey as i was all alone .,0,0
miss ma niggah leo,0,0
rt @caymarieee: i love my bffl she don't even smoke but for my bday bitch gone b turntttt fa me &#128153 &#128520,0,0
lol colored contacts played out.,0,0
shout out to you ungrateful inconsiderate bitches... i'm taking this shot for you...... yea you &#128521 &#128536,0,0
right now when i think of wasp 's i think of new england liberals who have never had a taste of diversity in their life .,1,0
i had a few problems too but then again i had a few problems with some of us irish as well so ca n't complain,0,0
the president said it sent an important message to other nations that icelanders recognized their independance .,0,0
"rt @benjaminnorton: remember the ""yellow badge"" nazis used? israel is making muslim women carry a yellow badge order to pray in al-aqsa. h&#8230",1,0
freemasons and sexual abuse continue reading here .,0,0
it is tradition in greece for children to get the name of one of their grandparents .,0,0
